group_id,mouse,line,depth_class,cohort,compartment,unit_id,state,baseline_f,f0_log2_post_pre
238,m466,TH,deep,TH deep,processes,g192,pre,1712.556640625,-1.5876864880026216
238,m466,TH,deep,TH deep,processes,g193,pre,1071.0633544921875,-0.8249646327255007
238,m466,TH,deep,TH deep,processes,g194,pre,903.1541137695312,-0.8173847914323533
238,m466,TH,deep,TH deep,processes,g195,pre,1713.107421875,-1.3364697972513873
238,m466,TH,deep,TH deep,processes,g196,pre,999.425537109375,-0.7292515696161302
238,m466,TH,deep,TH deep,processes,g197,pre,800.669189453125,-0.6508276641438071
238,m466,TH,deep,TH deep,processes,g198,pre,1574.3316650390625,-1.172775636615862
238,m466,TH,deep,TH deep,processes,g199,pre,1352.261474609375,-1.2866430426349869
238,m466,TH,deep,TH deep,processes,g200,pre,1055.51953125,-0.743817727832445
238,m466,TH,deep,TH deep,processes,g201,pre,616.3350830078125,-1.624584720924262
238,m466,TH,deep,TH deep,processes,g202,pre,1174.35546875,-1.154747698309423
238,m466,TH,deep,TH deep,processes,g203,pre,2099.4833984375,-1.489923293614582
238,m466,TH,deep,TH deep,processes,g204,pre,1177.44482421875,-0.33427662959921794
238,m466,TH,deep,TH deep,processes,g205,pre,1357.6783447265625,-0.843616135434869
238,m466,TH,deep,TH deep,processes,g206,pre,1001.0819091796875,-1.1185481307930676
238,m466,TH,deep,TH deep,processes,g207,pre,1484.9832763671875,-1.5022706618336805
238,m466,TH,deep,TH deep,processes,g208,pre,706.581298828125,-1.385333260256986
238,m466,TH,deep,TH deep,processes,g209,pre,1210.2733154296875,-1.9306605406901003
238,m466,TH,deep,TH deep,processes,g210,pre,1117.1119384765625,-0.928557976496576
238,m466,TH,deep,TH deep,processes,g211,pre,1154.111083984375,-0.8263223788314074
238,m466,TH,deep,TH deep,processes,g212,pre,1264.63720703125,-1.1008895136395678
238,m466,TH,deep,TH deep,processes,g213,pre,1169.7265625,-1.1748542850791963
238,m466,TH,deep,TH deep,processes,g214,pre,687.4715576171875,-1.239756723351719
238,m466,TH,deep,TH deep,processes,g215,pre,1801.9993896484375,-0.2087440046740161
238,m466,TH,deep,TH deep,processes,g216,pre,898.004638671875,-1.1355141839768053
238,m466,TH,deep,TH deep,processes,g217,pre,722.7389526367188,-0.8257035038245589
238,m466,TH,deep,TH deep,processes,g218,pre,787.4907836914062,-1.2367488768414994
238,m466,TH,deep,TH deep,processes,g219,pre,993.4212036132812,-1.0186473384861234
238,m466,TH,deep,TH deep,processes,g220,pre,1536.3955078125,-1.1940753970338582
238,m466,TH,deep,TH deep,processes,g221,pre,681.9315185546875,-0.9116419854124962
238,m466,TH,deep,TH deep,processes,g222,pre,825.2607421875,-1.2015848921491532
238,m466,TH,deep,TH deep,processes,g223,pre,1002.8450317382812,-1.3647802505985591
238,m466,TH,deep,TH deep,processes,g224,pre,686.4854736328125,-1.0287383546598983
238,m466,TH,deep,TH deep,processes,g225,pre,1221.7662353515625,-1.212626975968168
238,m466,TH,deep,TH deep,processes,g226,pre,570.5576171875,-2.1485519781897393
238,m466,TH,deep,TH deep,processes,g227,pre,607.8662109375,-1.040152658034582
238,m466,TH,deep,TH deep,processes,g228,pre,1106.984375,-1.1781995344323761
238,m466,TH,deep,TH deep,processes,g229,pre,2776.982666015625,-1.554507393765512
238,m466,TH,deep,TH deep,processes,g230,pre,912.7709350585938,-1.3198818720220946
238,m466,TH,deep,TH deep,processes,g231,pre,1128.19873046875,-0.9534819118390454
238,m466,TH,deep,TH deep,processes,g232,pre,1141.5264892578125,-1.0903046267179002
238,m466,TH,deep,TH deep,processes,g233,pre,818.6805419921875,-1.1756628849370743
238,m466,TH,deep,TH deep,processes,g234,pre,862.9979858398438,-1.1193290357467427
238,m466,TH,deep,TH deep,processes,g235,pre,1011.0919189453125,-1.2338727081838317
238,m466,TH,deep,TH deep,processes,g236,pre,770.3681640625,-1.2792237897880665
238,m466,TH,deep,TH deep,processes,g237,pre,685.311767578125,-0.9404341507155884
238,m466,TH,deep,TH deep,processes,g238,pre,1321.9306640625,-1.137914518838697
238,m466,TH,deep,TH deep,processes,g239,pre,887.4296875,-1.0762159994273501
238,m466,TH,deep,TH deep,processes,g240,pre,1571.64892578125,-1.6557904903655096
238,m466,TH,deep,TH deep,processes,g241,pre,598.1474609375,-0.9149956667573413
238,m466,TH,deep,TH deep,processes,g242,pre,1196.037109375,-1.6674632049174793
238,m466,TH,deep,TH deep,processes,g243,pre,1026.58349609375,-1.6590108731303337
238,m466,TH,deep,TH deep,processes,g244,pre,541.860595703125,-0.388784077753747
238,m466,TH,deep,TH deep,processes,g245,pre,770.4800415039062,-0.9682910533158907
238,m466,TH,deep,TH deep,processes,g246,pre,346.4668884277344,0.572047975014716
238,m466,TH,deep,TH deep,processes,g247,pre,470.76116943359375,-0.3852813875411492
238,m466,TH,deep,TH deep,processes,g248,pre,833.0995483398438,-1.2799594544420132
238,m466,TH,deep,TH deep,processes,g249,pre,399.39227294921875,-0.3356785456814184
238,m466,TH,deep,TH deep,processes,g250,pre,639.7061767578125,-0.8611032121544843
238,m466,TH,deep,TH deep,processes,g251,pre,285.4610900878906,0.848651374917693
238,m466,TH,deep,TH deep,processes,g252,pre,758.2346801757812,-1.2055477534851557
238,m466,TH,deep,TH deep,processes,g253,pre,847.5899047851562,-1.4554455658901884
238,m466,TH,deep,TH deep,processes,g254,pre,940.173828125,-1.4744979013441344
238,m466,TH,deep,TH deep,processes,g255,pre,379.7348327636719,-0.12385137309451075
238,m466,TH,deep,TH deep,processes,g256,pre,557.9403076171875,-0.12901419263648672
238,m466,TH,deep,TH deep,processes,g257,pre,1937.638671875,-1.8797488047307456
238,m466,TH,deep,TH deep,processes,g258,pre,857.7354736328125,-0.9741923011289243
238,m466,TH,deep,TH deep,processes,g259,pre,605.7844848632812,-1.3491981864144917
238,m466,TH,deep,TH deep,processes,g260,pre,180.26951599121094,0.8805240347785117
238,m466,TH,deep,TH deep,processes,g261,pre,1120.2835693359375,-1.0273024507299453
238,m466,TH,deep,TH deep,processes,g262,pre,372.5548095703125,-0.29892368250224916
238,m466,TH,deep,TH deep,processes,g263,pre,1066.87744140625,-1.9373907224696352
238,m466,TH,deep,TH deep,processes,g264,pre,641.816162109375,-1.6836679708191222
238,m466,TH,deep,TH deep,processes,g265,pre,935.343505859375,-1.3641294562455877
238,m466,TH,deep,TH deep,processes,g266,pre,846.3275756835938,-1.3124603962296186
238,m466,TH,deep,TH deep,processes,g267,pre,901.83984375,-1.067793275073427
238,m466,TH,deep,TH deep,processes,g268,pre,1066.6767578125,-1.5195558595439238
238,m466,TH,deep,TH deep,processes,g269,pre,1063.09228515625,-1.8741283710903167
238,m466,TH,deep,TH deep,processes,g270,pre,564.7266845703125,-0.9550066570110258
238,m466,TH,deep,TH deep,processes,g271,pre,507.7913818359375,-0.9195565266732131
238,m466,TH,deep,TH deep,processes,g272,pre,1455.08935546875,-1.6796698117310036
238,m466,TH,deep,TH deep,processes,g273,pre,949.986083984375,-1.029719115412328
238,m466,TH,deep,TH deep,processes,g274,pre,662.2059326171875,-0.5477683022929712
238,m466,TH,deep,TH deep,processes,g275,pre,690.1383666992188,-0.9780245026587066
238,m466,TH,deep,TH deep,processes,g276,pre,515.1801147460938,-1.4358523711806903
238,m466,TH,deep,TH deep,processes,g277,pre,652.1604614257812,-0.8597631441205832
238,m466,TH,deep,TH deep,processes,g278,pre,704.6069946289062,-0.8533661220359454
238,m466,TH,deep,TH deep,processes,g279,pre,734.2747802734375,-0.7598091643377034
238,m466,TH,deep,TH deep,processes,g280,pre,680.3412475585938,-1.6423696557673912
238,m466,TH,deep,TH deep,processes,g281,pre,512.9380493164062,-0.839217135356022
238,m466,TH,deep,TH deep,processes,g282,pre,1028.20751953125,-1.8276294591823703
238,m466,TH,deep,TH deep,processes,g283,pre,1409.43359375,-1.5810307175301666
238,m466,TH,deep,TH deep,processes,g284,pre,585.3129272460938,-1.37072612945415
238,m466,TH,deep,TH deep,processes,g285,pre,838.3302001953125,-1.303687173699918
238,m466,TH,deep,TH deep,processes,g286,pre,736.5344848632812,-1.349906326566545
238,m466,TH,deep,TH deep,processes,g287,pre,975.1024169921875,-1.1844248420478178
238,m466,TH,deep,TH deep,processes,g288,pre,724.5824584960938,-1.5838629333915497
238,m466,TH,deep,TH deep,processes,g289,pre,934.029296875,-1.1540182447542553
238,m466,TH,deep,TH deep,processes,g290,pre,699.9144897460938,-0.635336520722342
238,m466,TH,deep,TH deep,processes,g291,pre,1191.7491455078125,-1.5586950603554193
238,m466,TH,deep,TH deep,processes,g292,pre,571.3324584960938,-1.4715696811474321
238,m466,TH,deep,TH deep,processes,g293,pre,655.2562866210938,-1.4570219579705626
238,m466,TH,deep,TH deep,processes,g294,pre,1219.400390625,-1.535870244792431
238,m466,TH,deep,TH deep,processes,g295,pre,516.2857055664062,-0.7212861384452374
238,m466,TH,deep,TH deep,processes,g296,pre,609.001220703125,-1.1093943270256679
238,m466,TH,deep,TH deep,processes,g297,pre,512.871337890625,-1.4168173098698378
238,m466,TH,deep,TH deep,processes,g298,pre,924.5143432617188,-1.995292598039254
238,m466,TH,deep,TH deep,processes,g299,pre,1015.394775390625,-0.8048736540661928
238,m466,TH,deep,TH deep,processes,g300,pre,547.1952514648438,-0.27805911676934797
238,m466,TH,deep,TH deep,processes,g301,pre,709.7286376953125,-0.6052883255811506
238,m466,TH,deep,TH deep,processes,g302,pre,425.0254821777344,-0.8353329717790883
238,m466,TH,deep,TH deep,processes,g303,pre,1032.9996337890625,-0.5886932123227464
238,m466,TH,deep,TH deep,processes,g304,pre,527.9879760742188,-1.1103847744464987
238,m466,TH,deep,TH deep,processes,g305,pre,615.3705444335938,-1.2422628537135345
238,m466,TH,deep,TH deep,processes,g306,pre,629.3861694335938,-0.19607279481401596
238,m466,TH,deep,TH deep,processes,g307,pre,709.6565551757812,-1.359076283813251
238,m466,TH,deep,TH deep,processes,g308,pre,798.545166015625,-1.3901129130682373
238,m466,TH,deep,TH deep,processes,g309,pre,761.8670654296875,-1.1303783541719583
238,m466,TH,deep,TH deep,processes,g310,pre,696.4111328125,-0.3517332468137338
238,m466,TH,deep,TH deep,processes,g311,pre,1305.55224609375,-1.4392582408778762
238,m466,TH,deep,TH deep,processes,g312,pre,535.6416625976562,-1.1836014718812038
238,m466,TH,deep,TH deep,processes,g313,pre,729.80078125,-1.0705507872222393
238,m466,TH,deep,TH deep,processes,g314,pre,820.402587890625,-1.3522076423123737
238,m466,TH,deep,TH deep,processes,g315,pre,551.324462890625,-1.3106456953024097
238,m466,TH,deep,TH deep,processes,g316,pre,500.3137512207031,-1.2638131862820354
238,m466,TH,deep,TH deep,processes,g317,pre,810.0888671875,-1.855337977705711
238,m466,TH,deep,TH deep,processes,g318,pre,528.3313598632812,-0.6906830150204235
238,m466,TH,deep,TH deep,processes,g319,pre,678.3306884765625,-1.1833238946546838
238,m466,TH,deep,TH deep,processes,g320,pre,1053.7825927734375,-1.594346436357276
238,m466,TH,deep,TH deep,processes,g321,pre,625.4662475585938,-1.4646342415218052
238,m466,TH,deep,TH deep,processes,g322,pre,783.6748657226562,-1.2360833311758161
238,m466,TH,deep,TH deep,processes,g323,pre,533.845458984375,-1.2121522153164097
238,m466,TH,deep,TH deep,processes,g324,pre,628.1495361328125,-1.299641654282751
238,m466,TH,deep,TH deep,processes,g325,pre,1011.041748046875,-1.460482936528716
238,m466,TH,deep,TH deep,processes,g326,pre,1448.767578125,-2.005770975920645
238,m466,TH,deep,TH deep,processes,g327,pre,1924.04638671875,-1.8487078212903625
238,m466,TH,deep,TH deep,processes,g328,pre,509.60003662109375,-0.3687159064082877
238,m466,TH,deep,TH deep,processes,g329,pre,600.5969848632812,-1.1079796096070815
238,m466,TH,deep,TH deep,processes,g330,pre,703.31298828125,-1.0302981897630132
238,m466,TH,deep,TH deep,processes,g331,pre,986.695068359375,-1.8020385819515743
238,m466,TH,deep,TH deep,processes,g332,pre,639.0186767578125,-1.7413314604039818
238,m466,TH,deep,TH deep,processes,g333,pre,1470.170166015625,-1.2515977443259643
238,m466,TH,deep,TH deep,processes,g334,pre,1446.47119140625,-1.3766094127659305
238,m466,TH,deep,TH deep,processes,g335,pre,906.6251220703125,-1.8256322905554125
238,m466,TH,deep,TH deep,processes,g336,pre,1239.7115478515625,-1.7734683878651025
238,m466,TH,deep,TH deep,processes,g337,pre,1097.6685791015625,-1.8578036693986666
238,m466,TH,deep,TH deep,processes,g338,pre,693.6839599609375,-1.5400009399392447
238,m466,TH,deep,TH deep,processes,g339,pre,928.5665283203125,-1.2957441151574962
238,m466,TH,deep,TH deep,processes,g340,pre,972.638671875,-1.6189027000182066
238,m466,TH,deep,TH deep,processes,g341,pre,1330.93896484375,-1.737969747343489
238,m466,TH,deep,TH deep,processes,g342,pre,706.8184814453125,-0.9254348473826628
238,m466,TH,deep,TH deep,processes,g343,pre,393.5560302734375,-1.3073510914711366
238,m466,TH,deep,TH deep,processes,g344,pre,673.0180053710938,-1.6860090531762961
238,m466,TH,deep,TH deep,processes,g345,pre,853.5033569335938,-1.4860101596370823
238,m466,TH,deep,TH deep,processes,g346,pre,881.837646484375,-1.3545167545067816
238,m466,TH,deep,TH deep,processes,g347,pre,995.479248046875,-1.6524393444743006
238,m466,TH,deep,TH deep,processes,g348,pre,1657.601318359375,-1.055714654447696
238,m466,TH,deep,TH deep,processes,g349,pre,910.501953125,-1.758909624507715
238,m466,TH,deep,TH deep,processes,g350,pre,1305.9427490234375,-1.7987335074508193
238,m466,TH,deep,TH deep,processes,g351,pre,1033.6029052734375,-1.2122515437813062
238,m466,TH,deep,TH deep,processes,g352,pre,665.187744140625,-1.3735224971843267
238,m466,TH,deep,TH deep,processes,g353,pre,1235.3250732421875,-1.7456900473796384
238,m466,TH,deep,TH deep,processes,g354,pre,1266.3135986328125,-1.5707684810377875
238,m466,TH,deep,TH deep,processes,g355,pre,1082.2349853515625,-0.5552657999199432
238,m466,TH,deep,TH deep,processes,g356,pre,1185.7958984375,-2.314619208191469
238,m466,TH,deep,TH deep,processes,g357,pre,573.5549926757812,-1.3548939262880244
238,m466,TH,deep,TH deep,processes,g358,pre,1416.8990478515625,-1.4853057338567721
238,m466,TH,deep,TH deep,processes,g359,pre,857.9161376953125,-1.4187858596899683
238,m466,TH,deep,TH deep,processes,g360,pre,723.0873413085938,-1.5502805671837547
238,m466,TH,deep,TH deep,processes,g361,pre,859.9705810546875,-1.366607542639563
238,m466,TH,deep,TH deep,processes,g362,pre,1218.8690185546875,-1.829634140996648
238,m466,TH,deep,TH deep,processes,g363,pre,1190.068603515625,-1.8959139216993606
238,m466,TH,deep,TH deep,processes,g364,pre,1061.6453857421875,-1.4485558735810746
238,m466,TH,deep,TH deep,processes,g365,pre,859.7352294921875,-1.5830931426881705
238,m466,TH,deep,TH deep,processes,g366,pre,811.3539428710938,-1.7481590992816745
238,m466,TH,deep,TH deep,processes,g367,pre,518.377197265625,-1.6586268564475304
238,m466,TH,deep,TH deep,processes,g368,pre,1167.30712890625,-2.0740363139722615
238,m466,TH,deep,TH deep,processes,g369,pre,995.6964111328125,-1.9635968801711183
238,m466,TH,deep,TH deep,processes,g370,pre,1140.52685546875,-1.410867221465395
238,m466,TH,deep,TH deep,processes,g371,pre,1177.5198974609375,-1.723113429317843
238,m466,TH,deep,TH deep,processes,g372,pre,800.3278198242188,-1.275138123720646
238,m466,TH,deep,TH deep,processes,g373,pre,653.745361328125,-1.6947726484202683
238,m466,TH,deep,TH deep,processes,g374,pre,1235.3638916015625,-1.5322006662474337
238,m466,TH,deep,TH deep,processes,g375,pre,902.4835205078125,-1.5815813799426388
238,m466,TH,deep,TH deep,processes,g376,pre,983.6905517578125,-1.445278135077449
238,m466,TH,deep,TH deep,processes,g377,pre,1083.69189453125,-1.256309113772025
238,m466,TH,deep,TH deep,processes,g378,pre,651.7584838867188,-1.988213044363268
238,m466,TH,deep,TH deep,processes,g379,pre,815.6759643554688,-1.8530601230874844
238,m466,TH,deep,TH deep,processes,g380,pre,1185.043701171875,-1.9292979016138483
238,m466,TH,deep,TH deep,processes,g381,pre,1235.1160888671875,-1.571359998309989
238,m466,TH,deep,TH deep,processes,g382,pre,895.2761840820312,-1.8829883867907395
238,m466,TH,deep,TH deep,processes,g383,pre,748.0138549804688,-1.4249055765107257
238,m466,TH,deep,TH deep,processes,g384,pre,840.7733154296875,-1.5048509017213691
238,m466,TH,deep,TH deep,processes,g385,pre,1002.532470703125,-1.5732860612688038
238,m466,TH,deep,TH deep,processes,g386,pre,1101.195068359375,-2.094107712178161
238,m466,TH,deep,TH deep,processes,g387,pre,711.3339233398438,-1.8289703321558455
238,m466,TH,deep,TH deep,processes,g388,pre,1075.8155517578125,-1.9435962750193991
238,m466,TH,deep,TH deep,processes,g389,pre,507.43548583984375,-1.6684524297979073
238,m466,TH,deep,TH deep,processes,g390,pre,1187.9266357421875,-1.1542631234528336
238,m466,TH,deep,TH deep,processes,g391,pre,934.1799926757812,-1.6391278898806154
238,m466,TH,deep,TH deep,processes,g392,pre,935.3071899414062,-1.1700296716821357
238,m466,TH,deep,TH deep,processes,g393,pre,977.9483642578125,-1.5343430782560374
238,m466,TH,deep,TH deep,processes,g394,pre,865.4909057617188,-1.2735034861131256
238,m466,TH,deep,TH deep,processes,g395,pre,1027.9381103515625,-2.219578333594306
238,m466,TH,deep,TH deep,processes,g396,pre,1149.15283203125,-1.840626936892696
238,m466,TH,deep,TH deep,processes,g397,pre,428.8186950683594,-1.373648854829921
238,m466,TH,deep,TH deep,processes,g398,pre,1095.3851318359375,-1.6812860574610857
238,m466,TH,deep,TH deep,processes,g399,pre,1475.80029296875,-1.5750876388264052
238,m466,TH,deep,TH deep,processes,g400,pre,798.60595703125,-1.6227754424866558
238,m466,TH,deep,TH deep,processes,g401,pre,847.811279296875,-1.5830400558241844
238,m466,TH,deep,TH deep,processes,g402,pre,615.84716796875,-1.4562100694094486
238,m466,TH,deep,TH deep,processes,g403,pre,912.7471923828125,-2.0745890321217932
238,m466,TH,deep,TH deep,processes,g404,pre,1240.6964111328125,-1.5957269044942661
238,m466,TH,deep,TH deep,processes,g405,pre,892.919189453125,-1.8832285044512445
238,m466,TH,deep,TH deep,processes,g406,pre,982.2781982421875,-1.945188440958761
238,m466,TH,deep,TH deep,processes,g407,pre,1011.066162109375,-1.670690355651027
238,m466,TH,deep,TH deep,processes,g408,pre,964.142822265625,-1.9616099671193912
238,m466,TH,deep,TH deep,processes,g409,pre,654.1713256835938,-1.4197577995250008
