group_id,mouse,line,state,pair,n_a,n_b,integrated_crossnobis,spatiotemporal_crossnobis,integrated_cosine,seconds_accumulated,cumulative_crossnobis
190,m472,DAT,post,39-40,5,5,0.4553572031937397,0.412873812482672,0.04197728633880615,2,0.12779601336649252
190,m472,DAT,post,39-40,5,5,0.4553572031937397,0.412873812482672,0.04197728633880615,3,0.28733076076392366
190,m472,DAT,post,39-40,5,5,0.4553572031937397,0.412873812482672,0.04197728633880615,4,0.4757946207526677
195,m466,TH,pre,17-18,3,6,-0.08072667106522352,0.1334700219085426,0.08186990022659302,1,-0.05699211809792436
195,m466,TH,pre,17-18,3,6,-0.08072667106522352,0.1334700219085426,0.08186990022659302,2,-0.20151841766243397
195,m466,TH,pre,17-18,3,6,-0.08072667106522352,0.1334700219085426,0.08186990022659302,3,-0.03930582393871509
195,m466,TH,pre,17-18,3,6,-0.08072667106522352,0.1334700219085426,0.08186990022659302,4,0.024254658306376218
195,m466,TH,pre,31-32,8,8,-0.1303924569550797,-0.0437356682748981,0.004671275615692139,1,-0.03561907761138432
195,m466,TH,pre,31-32,8,8,-0.1303924569550797,-0.0437356682748981,0.004671275615692139,2,-0.16255813045737202
195,m466,TH,pre,31-32,8,8,-0.1303924569550797,-0.0437356682748981,0.004671275615692139,3,-0.15555140941831397
195,m466,TH,pre,31-32,8,8,-0.1303924569550797,-0.0437356682748981,0.004671275615692139,4,-0.06981694728179891
195,m466,TH,pre,39-40,8,7,0.2925229522768473,0.2133924350025747,0.10807347297668457,1,0.10539387505383328
195,m466,TH,pre,39-40,8,7,0.2925229522768473,0.2133924350025747,0.10807347297668457,2,-0.0075452724014627584
195,m466,TH,pre,39-40,8,7,0.2925229522768473,0.2133924350025747,0.10807347297668457,3,0.08249002722253831
195,m466,TH,pre,39-40,8,7,0.2925229522768473,0.2133924350025747,0.10807347297668457,4,0.21410802052903607
195,m466,TH,post,17-18,5,8,-0.19099052950667253,-0.14484561453938213,0.018968820571899414,1,-0.16790977907040808
195,m466,TH,post,17-18,5,8,-0.19099052950667253,-0.14484561453938213,0.018968820571899414,2,-0.1767547978798395
195,m466,TH,post,17-18,5,8,-0.19099052950667253,-0.14484561453938213,0.018968820571899414,3,-0.16161684679936625
195,m466,TH,post,17-18,5,8,-0.19099052950667253,-0.14484561453938213,0.018968820571899414,4,-0.11809087675568762
195,m466,TH,post,31-32,6,7,0.050675127932932565,0.032626069109015124,0.007019996643066406,1,-0.23405014843727912
195,m466,TH,post,31-32,6,7,0.050675127932932565,0.032626069109015124,0.007019996643066406,2,-0.18074668715196784
195,m466,TH,post,31-32,6,7,0.050675127932932565,0.032626069109015124,0.007019996643066406,3,-0.012151194849174261
195,m466,TH,post,31-32,6,7,0.050675127932932565,0.032626069109015124,0.007019996643066406,4,0.1847487933855093
195,m466,TH,post,39-40,11,5,0.15295710188151032,0.039156659639142354,0.08181518316268921,1,0.09580153647306848
