group_id,mouse,line,depth_class,cohort,compartment,unit_id,n_awake_trials,median_pupil_coverage,f0_vs_pupil_rho,f0_vs_speed_rho,f0_vs_respiration_rho
206,m462,TH,na,TH,units,r53,112,0.0070921985815602835,,-0.04870964275452271,0.11447791316026089
206,m462,TH,na,TH,units,r54,112,0.0070921985815602835,,-0.0028181609894026155,0.11516128689102394
206,m462,TH,na,TH,units,r55,112,0.0070921985815602835,,0.08955156250367673,0.187184607027631
206,m462,TH,na,TH,units,r56,112,0.0070921985815602835,,0.09306355644183803,0.18524980515240816
206,m462,TH,na,TH,units,r57,112,0.0070921985815602835,,0.09563759102334407,0.18539502207019531
206,m462,TH,na,TH,units,r58,112,0.0070921985815602835,,0.05608911294409825,0.16418908098745474
206,m462,TH,na,TH,units,r59,112,0.0070921985815602835,,0.049810353049775706,0.19087055408793416
206,m462,TH,na,TH,units,r60,112,0.0070921985815602835,,-0.1097626593258514,-0.03430109019848731
206,m462,TH,na,TH,units,r61,112,0.0070921985815602835,,0.06887791038232957,0.16913499836385223
206,m462,TH,na,TH,units,r62,112,0.0070921985815602835,,0.07431293514760604,0.2116109468165924
187,m472,DAT,na,DAT,units,r1,112,0.7626050420168067,-0.07292437863564251,0.1395306968751559,0.12535308883782106
187,m472,DAT,na,DAT,units,r2,112,0.7626050420168067,-0.26721311475409837,0.01543561019943209,-0.13855060309264158
187,m472,DAT,na,DAT,units,r3,112,0.7626050420168067,-0.14029613960867265,0.04003289104062064,-0.01822375203147991
187,m472,DAT,na,DAT,units,r4,112,0.7626050420168067,-0.13500793231094657,0.11712070044140357,-0.039901222488868286
187,m472,DAT,na,DAT,units,r5,112,0.7626050420168067,-0.2220518244315177,0.011735704747953516,-0.06029738088268184
187,m472,DAT,na,DAT,units,r6,112,0.7626050420168067,-0.12342675832892648,0.025817691001722713,-0.13803225412146816
187,m472,DAT,na,DAT,units,r7,112,0.7626050420168067,-0.1277102062400846,0.09954507524216157,-0.035305971497229534
187,m472,DAT,na,DAT,units,r8,112,0.7626050420168067,-0.2431517715494447,-0.15796576584942196,-0.13635490014733384
187,m472,DAT,na,DAT,units,r9,112,0.7626050420168067,-0.25520888418826015,0.05638810607932847,-0.09396094328023821
187,m472,DAT,na,DAT,units,j3,112,0.7626050420168067,-0.324748810153358,-0.06129123281584073,-0.09849795281444174
187,m472,DAT,na,DAT,units,j4,112,0.7626050420168067,-0.2994182971972501,-0.07771090613767535,-0.08724570323795751
187,m472,DAT,na,DAT,units,r13,112,0.7626050420168067,-0.2615018508725542,0.09498142879678383,-0.06405977903299696
187,m472,DAT,na,DAT,units,r14,112,0.7626050420168067,-0.36864093072448434,0.07302264034491912,0.14923791053200422
187,m472,DAT,na,DAT,units,r15,112,0.7626050420168067,-0.2894235854045478,-0.000249238694756977,-0.09167787814877763
187,m472,DAT,na,DAT,units,j2,112,0.7626050420168067,0.09360126916975145,-0.0038030387044814588,-0.10604604569804608
187,m472,DAT,na,DAT,units,r17,112,0.7626050420168067,-0.21686938127974612,0.17548552720328736,0.16219081066559685
187,m472,DAT,na,DAT,units,r18,112,0.7626050420168067,-0.3262823902696985,0.10765822447838869,-0.014088608553579386
187,m472,DAT,na,DAT,units,r19,112,0.7626050420168067,-0.20766790058170279,-0.0596754785187955,0.03436245988677899
187,m472,DAT,na,DAT,units,r20,112,0.7626050420168067,-0.27287149656266524,0.021266936212970326,-0.05838123693306316
187,m472,DAT,na,DAT,units,r21,112,0.7626050420168067,-0.2560021152829191,0.02799208375253358,-0.043826696720002015
187,m472,DAT,na,DAT,units,r22,112,0.7626050420168067,-0.3360655737704918,-0.05349607777637252,-0.020710662263963744
187,m472,DAT,na,DAT,units,r23,112,0.7626050420168067,-0.2828133262823902,-0.10378213305303018,-0.14641902399213963
187,m472,DAT,na,DAT,units,j9,112,0.7626050420168067,-0.08159703860391326,0.11972051786085133,-0.044432407877328293
187,m472,DAT,na,DAT,units,r25,112,0.7626050420168067,-0.1748281332628239,-0.041291976171030885,-0.12177706335129862
187,m472,DAT,na,DAT,units,r26,112,0.7626050420168067,-0.1559492332099418,-0.012487718051099569,-0.10910372221339505
187,m472,DAT,na,DAT,units,r27,112,0.7626050420168067,-0.16906398730830247,0.1435185159912675,-0.029912812538728285
187,m472,DAT,na,DAT,units,j1,112,0.7626050420168067,-0.12940243257535694,0.07186668846751176,-0.09068777337237893
187,m472,DAT,na,DAT,units,r29,112,0.7626050420168067,-0.22760444209413006,0.041545512084662985,0.023145155184755885
